100000 3
0.186626 0.491516 0.763861 
0.015317 0.971237 0.674259 
0.104734 0.771212 0.640567 
0.038232 0.665999 0.845296 
0.209200 0.688079 0.679387 
0.284654 0.614362 0.476925 
0.144309 0.808325 0.586429 
0.262344 0.671831 0.532566 
0.120288 0.667838 0.694142 
0.144528 0.761581 0.686063 
0.216644 0.674332 0.592884 
0.214526 0.697800 0.576478 
0.130983 0.593830 0.808134 
0.304875 0.638566 0.481691 
0.208817 0.613965 0.709640 
0.384575 0.673129 0.540896 
0.147234 0.691382 0.575534 
0.201707 0.615419 0.705521 
0.184121 0.804626 0.497964 
0.059112 0.915614 0.755889 
0.212846 0.561433 0.854150 
0.174096 0.549547 0.904187 
0.266040 0.613924 0.720055 
0.132446 0.634198 0.712982 
0.389261 0.539554 0.555394 
0.067784 0.548395 0.919881 
0.188788 0.815789 0.548820 
0.020802 0.560613 0.832621 
0.507248 0.562178 0.610354 
0.008590 0.670731 0.850446 
0.080340 0.626608 0.858412 
0.087837 0.758608 0.729350 
0.116505 0.842725 0.526799 
0.006056 0.971850 0.580941 
0.270093 0.824478 0.633915 
0.344356 0.594071 0.659057 
0.232651 0.583844 0.804857 
0.025457 0.880789 0.753901 
0.341685 0.517539 0.676685 
0.175685 0.760677 0.666911 
0.144754 0.555613 0.853046 
0.149232 0.529002 0.879878 
0.159151 0.676931 0.732470 
0.266737 0.543322 0.604324 
0.288993 0.744048 0.641354 
0.122790 0.708487 0.679028 
0.075422 0.918447 0.573075 
0.200030 0.510993 0.700237 
0.160114 0.610762 0.794612 
0.135289 0.567801 0.819636 
0.216047 0.672768 0.648782 
0.173196 0.686505 0.766863 
0.180920 0.558578 0.745451 
0.073522 0.737352 0.748403 
0.237387 0.770599 0.567471 
0.029303 0.987170 0.699731 
0.014617 0.783907 0.666537 
0.103485 0.769206 0.558945 
0.176619 0.764817 0.567670 
0.198250 0.553661 0.609290 
0.086274 0.665504 0.827117 
0.253252 0.479866 0.691786 
0.299179 0.709566 0.595048 
0.278689 0.552178 0.715915 
0.204958 0.675321 0.724510 
0.020972 0.804535 0.596052 
0.004134 0.817195 0.721209 
0.109794 0.792007 0.593003 
0.051911 0.732739 0.668712 
0.132010 0.754232 0.565984 
0.424705 0.518682 0.494420 
0.009496 0.853659 0.677059 
0.061200 0.751503 0.773482 
0.291429 0.656590 0.510216 
0.127568 0.825016 0.590167 
0.017798 0.738095 0.807324 
0.048890 0.685419 0.853973 
0.380623 0.482081 0.551351 
0.090196 0.541888 0.815433 
0.098427 0.469537 0.840157 
0.055942 0.726691 0.820654 
0.012210 0.864834 0.646081 
0.437884 0.574686 0.518639 
0.401464 0.537212 0.621869 
0.144179 0.787919 0.658102 
0.227728 0.658928 0.494499 
0.003589 0.686026 0.651566 
0.169553 0.695504 0.702846 
0.158752 0.793237 0.588052 
0.417119 0.518752 0.612718 
0.287850 0.681370 0.557356 
0.017432 0.741685 0.812715 
0.142921 0.787477 0.583719 
0.006911 0.623022 0.858745 
0.378426 0.612512 0.511934 
0.149590 0.924087 0.620353 
0.156072 0.559670 0.857893 
0.199454 0.605158 0.572785 
0.045865 0.672785 0.637911 
0.307815 0.552321 0.643147 
0.160127 0.740059 0.686508 
0.270608 0.630236 0.561375 
0.075816 0.854554 0.590602 
0.330639 0.539502 0.688624 
0.206168 0.718241 0.643984 
0.279073 0.567552 0.603893 
0.312226 0.538848 0.659683 
0.293587 0.746977 0.578602 
0.015949 0.568852 0.920772 
0.253312 0.598935 0.467486 
0.124580 0.909989 0.610122 
0.507718 0.562847 0.565937 
0.123472 0.678879 0.817678 
0.083827 0.509079 0.818879 
0.089052 0.852230 0.639879 
0.076409 0.717197 0.831574 
0.086985 0.896662 0.541771 
0.254521 0.603525 0.549409 
0.026222 0.811544 0.696200 
0.065259 0.665338 0.761704 
0.077042 0.847536 0.613050 
0.393982 0.576297 0.518846 
0.193533 0.564572 0.671743 
0.052722 0.771612 0.801470 
0.034949 0.825225 0.589798 
0.205733 0.544266 0.645747 
0.190201 0.558137 0.873872 
0.196967 0.631415 0.767531 
0.048655 0.653098 0.883161 
0.364560 0.583406 0.640016 
0.174691 0.593922 0.911850 
0.294515 0.568222 0.587988 
0.043823 0.574492 0.858451 
0.117595 0.572596 0.819522 
0.182602 0.560278 0.864312 
0.308559 0.501635 0.682302 
0.030931 0.644677 0.793000 
0.122565 0.903696 0.522258 
0.234135 0.523987 0.636373 
0.060625 0.482317 0.857261 
0.106337 0.786188 0.506589 
0.049805 0.565846 0.971774 
0.147074 0.548124 0.853760 
0.144832 0.602739 0.596019 
0.199254 0.657909 0.700300 
0.037496 0.606953 0.929850 
0.167055 0.559491 0.698201 
0.119075 0.811598 0.586992 
0.390881 0.511622 0.483295 
0.140830 0.855994 0.510832 
0.306991 0.659447 0.532502 
0.224510 0.691300 0.473745 
0.366492 0.501649 0.605971 
0.084448 0.740225 0.540914 
0.110209 0.903688 0.530731 
0.031276 0.581856 0.933880 
0.220933 0.575131 0.791740 
0.359767 0.522708 0.556848 
0.400796 0.517858 0.591095 
0.060179 0.773084 0.548611 
0.198077 0.583229 0.705059 
0.057510 0.874118 0.718242 
0.286509 0.657295 0.605005 
0.251385 0.729112 0.549437 
0.342286 0.663339 0.539056 
0.262436 0.748023 0.509834 
0.040515 0.848958 0.510243 
0.142198 0.811205 0.725223 
0.177080 0.538577 0.767620 
0.248280 0.758935 0.535369 
0.448321 0.534067 0.491357 
0.232581 0.536109 0.731981 
0.063638 0.707863 0.698084 
0.021083 0.909125 0.510590 
0.038251 0.805745 0.691214 
0.321211 0.687422 0.546286 
0.252375 0.731671 0.635992 
0.445089 0.682288 0.570782 
0.016976 0.848002 0.805248 
0.039253 0.878004 0.559224 
0.026394 0.985979 0.571297 
0.224254 0.718888 0.582367 
0.135476 0.790109 0.658118 
0.440161 0.513650 0.532773 
0.149399 0.728701 0.738211 
0.045556 0.565445 0.932287 
0.034848 0.860418 0.730820 
0.285388 0.668733 0.667346 
0.162991 0.709405 0.661177 
0.397764 0.520524 0.581599 
0.185115 0.728901 0.489675 
0.236743 0.761563 0.600574 
0.155794 0.769032 0.536086 
0.134009 0.608138 0.648330 
0.081146 0.745757 0.668366 
0.490189 0.549789 0.557966 
0.086041 0.717575 0.796377 
0.042369 0.717698 0.801455 
0.122847 0.765802 0.562597 
0.241036 0.608303 0.672113 
0.129205 0.718121 0.634921 
0.244820 0.578537 0.730774 
0.255811 0.566436 0.745526 
0.216409 0.500103 0.748274 
0.362975 0.548499 0.521493 
0.069304 0.881770 0.585239 
0.042552 0.908740 0.686376 
0.384949 0.667258 0.541468 
0.249909 0.631111 0.525757 
0.242321 0.644698 0.516746 
0.068178 0.813573 0.497165 
0.408953 0.485192 0.525628 
0.045116 0.746744 0.698665 
0.055063 0.839140 0.786881 
0.245607 0.714442 0.584651 
0.133741 0.831981 0.613600 
0.326117 0.585006 0.601563 
0.203634 0.751513 0.512357 
0.047485 0.774914 0.600591 
0.063329 0.475579 0.792911 
0.276785 0.565655 0.624713 
0.311244 0.527742 0.715234 
0.081000 0.828599 0.578773 
0.190081 0.799933 0.581073 
0.028280 0.660073 0.753590 
0.014471 0.618570 0.844595 
0.139602 0.787183 0.541973 
0.295023 0.524444 0.743084 
0.107794 0.607196 0.694175 
0.090255 0.517461 0.934628 
0.279333 0.616203 0.705703 
0.136396 0.547220 0.705658 
0.228005 0.765704 0.540940 
0.109368 0.654444 0.592231 
0.316972 0.565606 0.633144 
0.018993 0.902376 0.627135 
0.140585 0.561558 0.765982 
0.006914 0.911588 0.531955 
0.289872 0.636361 0.746921 
0.062514 0.676597 0.837864 
0.056898 0.680023 0.974696 
0.266169 0.728242 0.653325 
0.274081 0.492256 0.686938 
0.059798 0.668487 0.964957 
0.051877 0.704800 0.832798 
0.076416 0.809235 0.551702 
0.068308 0.998417 0.567595 
0.066599 0.632278 0.840989 
0.432623 0.645525 0.564756 
0.154548 0.486331 0.748372 
0.007567 0.741036 0.936649 
0.037396 0.767722 0.653831 
0.357380 0.657702 0.559179 
0.051351 0.751653 0.520326 
0.094510 0.760297 0.586209 
0.303789 0.606280 0.697820 
0.085416 0.708235 0.581841 
0.201088 0.808890 0.552518 
0.232021 0.594131 0.577256 
0.032044 0.750810 0.768565 
0.209664 0.568907 0.856629 
0.032994 0.560092 0.744132 
0.375294 0.507300 0.608126 
0.078637 0.698056 0.803172 
0.368946 0.564341 0.531564 
0.134150 0.723440 0.639612 
0.111303 0.548165 0.707066 
0.412964 0.582262 0.609385 
0.117316 0.767837 0.691144 
0.229467 0.576116 0.728211 
0.272927 0.644323 0.632652 
0.310763 0.573902 0.641497 
0.197608 0.557806 0.848795 
0.032789 0.736670 0.815772 
0.053056 0.935036 0.512643 
0.048177 0.814979 0.532091 
0.073134 0.834108 0.517944 
0.046589 0.728659 0.907855 
0.082757 0.662137 0.724131 
0.113961 0.802816 0.624763 
0.293409 0.722030 0.567480 
0.356315 0.594847 0.513578 
0.047898 0.935518 0.553782 
0.018785 0.693530 0.937858 
0.043729 0.824743 0.572884 
0.299537 0.553131 0.779854 
0.278022 0.648284 0.541969 
0.269501 0.748483 0.542759 
0.341832 0.704347 0.556239 
0.244735 0.756713 0.535314 
0.162802 0.454283 0.688563 
0.132764 0.787615 0.653559 
0.113420 0.540768 0.922132 
0.181246 0.534830 0.785613 
0.084153 0.847095 0.500409 
0.075590 0.530340 0.952607 
0.358207 0.572457 0.572380 
0.121089 0.660120 0.675283 
0.160971 0.789033 0.551123 
0.125495 0.875493 0.574084 
0.201180 0.542982 0.748309 
0.223002 0.821401 0.596068 
0.023611 0.578138 0.839381 
0.123386 0.509247 0.568813 
0.027070 0.968200 0.633203 
0.058235 0.641279 0.651819 
0.285993 0.619583 0.679402 
0.431940 0.527193 0.595583 
0.138128 0.493093 0.812353 
0.055432 0.857010 0.617470 
0.169650 0.600099 0.735598 
0.062489 0.653989 0.877447 
0.207630 0.468867 0.721970 
0.031606 0.593451 0.941276 
0.104667 0.759341 0.741598 
0.355967 0.446289 0.425979 
0.033647 0.620242 0.664328 
0.158451 0.660305 0.586295 
0.009718 0.770769 0.815651 
0.192788 0.652428 0.739588 
0.356475 0.625792 0.535340 
0.252396 0.676586 0.574633 
0.196722 0.744799 0.576333 
0.138876 0.796538 0.505066 
0.169348 0.834519 0.509661 
0.248356 0.716707 0.618993 
0.330887 0.654335 0.633473 
0.234982 0.690837 0.566332 
0.165705 0.731831 0.677883 
0.071299 0.885059 0.555523 
0.105566 0.689676 0.607216 
0.111233 0.558824 0.944479 
0.258977 0.699507 0.610428 
0.216883 0.581625 0.726466 
0.287577 0.587617 0.544426 
0.167578 0.816532 0.687486 
0.274910 0.542817 0.599748 
0.061882 0.636578 0.837139 
0.147150 0.820982 0.636399 
0.041304 0.733932 0.545119 
0.014193 0.707560 0.789680 
0.324474 0.544758 0.705805 
0.182420 0.613491 0.671570 
0.072045 0.713819 0.913146 
0.216081 0.586005 0.758472 
0.135457 0.710605 0.665748 
0.099750 0.665510 0.720304 
0.216099 0.725419 0.525163 
0.220706 0.584948 0.551229 
0.241106 0.610166 0.552478 
0.171676 0.775018 0.505605 
0.125462 0.887830 0.540024 
0.200664 0.797992 0.589032 
0.154188 0.529729 0.772705 
0.069551 0.486103 0.836551 
0.270273 0.701981 0.510482 
0.123243 0.558278 0.856350 
0.315071 0.755768 0.621734 
0.253733 0.779150 0.545132 
0.046963 0.523605 0.824507 
0.247181 0.660593 0.698457 
0.011493 0.930350 0.594038 
0.044792 0.603051 0.797862 
0.288614 0.631584 0.546724 
0.274264 0.666485 0.708915 
0.396588 0.566607 0.490381 
0.156448 0.748986 0.595057 
0.125299 0.708778 0.740800 
0.080984 0.801117 0.574562 
0.011304 0.547356 0.861798 
0.104079 0.691077 0.584396 
0.135542 0.789615 0.495521 
0.117111 0.592053 0.630267 
0.035612 0.744285 0.709165 
0.271925 0.597445 0.712964 
0.077834 0.799596 0.665550 
0.111263 0.816632 0.557833 
0.017861 0.981763 0.603320 
0.352096 0.496733 0.522413 
0.045026 0.730924 0.758045 
0.408978 0.635216 0.595872 
0.175145 0.829922 0.559362 
0.214082 0.591148 0.733767 
0.229823 0.808450 0.610094 
0.062789 0.595760 0.896245 
0.235159 0.507540 0.641256 
0.113655 0.627386 0.711461 
0.012813 0.740926 0.643965 
0.016066 0.448973 0.856011 
0.100077 0.527727 0.864221 
0.147020 0.739401 0.571832 
0.153494 0.584430 0.742382 
0.232429 0.688525 0.544698 
0.264719 0.546813 0.743351 
0.202702 0.666279 0.677529 
0.160486 0.657639 0.655860 
0.157627 0.767669 0.656808 
0.417124 0.523003 0.554842 
0.263103 0.722280 0.619906 
0.286768 0.657215 0.698667 
0.258236 0.498693 0.731202 
0.181288 0.608423 0.726087 
0.028333 0.714987 0.810124 
0.228476 0.708741 0.724076 
0.152029 0.571631 0.707389 
0.193783 0.525539 0.851164 
0.029540 0.514597 0.976567 
0.278748 0.564932 0.554595 
0.191147 0.650853 0.655523 
0.130694 0.566862 0.808898 
0.084411 0.773324 0.569233 
0.313977 0.657185 0.660830 
0.188543 0.718513 0.631497 
0.320566 0.602016 0.503444 
0.338539 0.599961 0.570768 
0.009496 0.704824 0.819142 
0.113042 0.635570 0.693506 
0.001058 0.681963 0.862168 
0.391871 0.611046 0.575917 
0.156980 0.645210 0.673405 
0.131590 0.783792 0.500812 
0.059915 0.739495 0.637395 
0.164286 0.793048 0.582637 
0.023468 0.836278 0.581421 
0.355570 0.602125 0.518830 
0.316381 0.521400 0.588185 
0.179238 0.784217 0.642195 
0.208749 0.613388 0.468499 
0.266260 0.679751 0.613667 
0.416966 0.568903 0.511783 
0.204861 0.545231 0.589105 
0.111716 0.883795 0.589319 
0.116561 0.755576 0.608936 
0.038184 0.551452 0.956993 
0.130933 0.731452 0.730084 
0.020223 0.917719 0.596795 
0.048466 0.589797 0.833798 
0.302502 0.685319 0.562819 
0.014964 0.638054 0.891885 
0.182853 0.755571 0.589604 
0.315770 0.575771 0.693342 
0.015861 0.923829 0.580826 
0.204748 0.604044 0.649752 
0.062669 0.668704 0.875637 
0.097370 0.846600 0.658500 
0.217089 0.714222 0.581005 
0.015016 0.673277 0.817915 
0.017029 0.787396 0.709929 
0.404191 0.524166 0.593933 
0.139490 0.580721 0.798203 
0.242836 0.507212 0.687435 
0.206482 0.544246 0.767366 
0.172174 0.670159 0.507426 
0.399188 0.460808 0.470784 
0.134012 0.725343 0.526649 
0.190783 0.794671 0.502984 
0.347100 0.754274 0.571892 
0.062844 0.611134 0.855842 
0.015193 0.861366 0.605463 
0.000683 0.913706 0.622233 
0.066201 0.808452 0.557905 
0.038914 0.838750 0.670318 
0.262892 0.585969 0.485928 
0.149745 0.624459 0.766693 
0.239880 0.818945 0.533534 
0.044618 0.835803 0.715950 
0.045145 0.780896 0.729306 
0.284987 0.610271 0.625299 
0.055563 0.814962 0.635748 
0.049126 0.853367 0.638109 
0.323137 0.542153 0.476145 
0.022012 0.729814 0.743028 
0.302731 0.466125 0.627279 
0.058729 0.759951 0.545508 
0.016823 0.893757 0.532217 
0.116633 0.783314 0.599119 
0.052380 0.661517 0.908616 
0.203899 0.656957 0.570769 
0.063101 0.944335 0.509285 
0.097443 0.674158 0.605999 
0.223883 0.618778 0.604469 
0.372061 0.586657 0.610118 
0.076962 0.860400 0.588925 
0.043725 0.536937 0.956640 
0.250673 0.592808 0.674186 
0.012862 0.843928 0.657203 
0.444205 0.522536 0.487914 
0.244939 0.670995 0.495092 
0.044395 0.856816 0.670924 
0.219763 0.529261 0.736509 
0.173123 0.557243 0.816768 
0.089809 0.783223 0.616124 
0.013179 0.663446 0.961824 
0.193763 0.558042 0.642449 
0.344391 0.568828 0.593492 
0.016845 0.576484 0.840068 
0.211390 0.792190 0.575543 
0.158288 0.782450 0.593102 
0.090583 0.903604 0.560082 
0.001034 0.780998 0.572899 
0.079692 0.936868 0.625933 
0.177769 0.545664 0.696256 
0.055037 0.852726 0.520108 
0.192924 0.771246 0.522672 
0.123835 0.692899 0.622431 
0.386434 0.493215 0.590606 
0.107647 0.791469 0.572230 
0.110422 0.519428 0.838721 
0.047588 0.765616 0.752918 
0.295029 0.548512 0.642153 
0.286481 0.736601 0.518941 
0.137547 0.757577 0.663200 
0.314078 0.627245 0.537033 
0.016837 0.716439 0.826478 
0.030852 0.793367 0.655774 
0.312719 0.643311 0.589234 
0.012471 0.878656 0.757654 
0.338270 0.649732 0.520818 
0.106766 0.904895 0.590027 
0.079277 0.637314 0.603891 
0.116990 0.653980 0.604891 
0.216316 0.539724 0.775865 
0.252051 0.591606 0.809421 
0.414266 0.563703 0.634415 
0.345310 0.573644 0.630190 
0.155790 0.780589 0.526381 
0.189964 0.684656 0.635323 
0.185305 0.864561 0.534419 
0.037092 0.532877 0.971031 
0.156402 0.765003 0.501122 
0.428211 0.532216 0.528028 
0.017171 0.874416 0.597393 
0.022541 0.626694 0.765905 
0.077075 0.752472 0.695408 
0.469116 0.516021 0.523221 
0.137692 0.633256 0.654367 
0.177602 0.612818 0.560278 
0.058887 0.531899 0.900178 
0.097806 0.710995 0.797754 
0.272687 0.712946 0.546109 
0.013994 0.740145 0.821125 
0.058282 0.554751 0.805269 
0.465402 0.585583 0.536362 
0.047364 0.798998 0.595486 
0.272516 0.576239 0.692722 
0.045000 0.632419 0.776320 
0.008297 0.960521 0.512579 
0.174647 0.778056 0.610977 
0.099896 0.763679 0.719960 
0.289388 0.717978 0.534427 
0.156059 0.670188 0.803239 
0.415012 0.539716 0.556436 
0.268267 0.559427 0.709936 
0.216885 0.846708 0.570423 
0.244952 0.493436 0.616386 
0.226163 0.801570 0.618335 
0.219166 0.792724 0.548510 
0.243290 0.602969 0.787176 
0.105135 0.859812 0.551260 
0.051819 0.827882 0.452619 
0.434743 0.482028 0.501571 
0.216527 0.749988 0.503625 
0.275796 0.623222 0.783568 
0.230945 0.603143 0.710158 
0.238933 0.759927 0.606738 
0.289011 0.674213 0.578060 
0.006484 0.888224 0.480023 
0.207642 0.609784 0.884440 
0.106203 0.698348 0.654584 
0.125885 0.527820 0.845542 
0.331802 0.638336 0.499317 
0.206374 0.715763 0.721696 
0.003331 0.527070 0.974409 
0.079209 0.835329 0.544324 
0.137323 0.684071 0.645524 
0.012736 0.745295 0.776194 
0.401819 0.545672 0.625805 
0.113725 0.783854 0.554447 
0.057658 0.978899 0.652610 
0.052450 0.638072 0.805635 
0.059427 0.523408 0.941030 
0.060929 0.961689 0.549731 
0.114706 0.676024 0.667616 
0.070598 0.778786 0.560268 
0.311603 0.615316 0.541332 
0.235909 0.519592 0.694699 
0.074052 0.503250 0.847759 
0.229688 0.599487 0.571665 
0.193845 0.507149 0.775143 
0.277457 0.709793 0.605633 
0.017823 0.490085 0.840434 
0.026440 0.906221 0.538928 
0.312145 0.657973 0.654478 
0.419654 0.609720 0.630577 
0.199966 0.789994 0.556235 
0.255791 0.703896 0.524618 
0.010857 0.646817 0.808628 
0.365145 0.528775 0.629886 
0.248953 0.773402 0.543310 
0.375949 0.709177 0.568584 
0.384308 0.565103 0.640014 
0.123806 0.573490 0.783638 
0.006867 0.596963 0.660791 
0.161001 0.800308 0.551824 
0.065698 0.649854 0.745522 
0.003768 0.864038 0.861881 
0.085470 0.857423 0.565011 
0.150430 0.762164 0.672510 
0.043802 0.925383 0.559657 
0.000811 0.679116 0.773013 
0.434880 0.533603 0.528972 
0.009986 0.806354 0.778669 
0.025125 0.563898 0.925802 
0.305299 0.588413 0.660709 
0.059318 0.822539 0.649880 
0.242846 0.789204 0.566520 
0.351751 0.565564 0.690722 
0.108470 0.725251 0.779554 
0.239933 0.515808 0.781923 
0.150696 0.605010 0.816364 
0.083519 0.513347 0.733106 
0.029760 0.916555 0.707084 
0.004682 0.755425 0.686426 
0.116573 0.502388 0.763821 
0.117789 0.640717 0.829479 
0.246964 0.654017 0.535585 
0.145950 0.685208 0.653379 
0.198412 0.524370 0.740517 
0.056384 0.747079 0.748073 
0.233629 0.510765 0.731188 
0.395390 0.588171 0.607555 
0.232246 0.642963 0.529080 
0.273495 0.723208 0.672605 
0.094070 0.674625 0.749491 
0.278304 0.629651 0.523468 
0.157357 0.774385 0.509608 
0.001037 0.610947 0.909417 
0.081428 0.591476 0.878843 
0.037456 0.945297 0.528232 
0.096801 0.645062 0.740496 
0.464913 0.557525 0.541926 
0.026228 0.683366 0.874471 
0.213151 0.579288 0.650206 
0.033447 0.736198 0.615612 
0.315586 0.605140 0.581091 
0.302127 0.661334 0.730675 
0.023008 0.606831 0.912307 
0.114431 0.552212 0.827104 
0.342118 0.523781 0.518627 
0.079010 0.563361 0.920567 
0.066849 0.702072 0.688564 
0.065389 0.810448 0.653244 
0.235206 0.611358 0.645121 
0.050902 0.872507 0.580514 
0.032004 0.672653 0.821867 
0.009279 0.545345 0.971563 
0.200546 0.753387 0.599049 
0.119144 0.874046 0.530958 
0.242670 0.666934 0.652857 
0.145695 0.659229 0.516108 
0.008053 0.660946 0.888700 
0.201304 0.522608 0.739970 
0.046627 0.661512 0.726798 
0.422385 0.522865 0.506648 
0.087299 0.561903 0.829534 
0.363937 0.461473 0.550329 
0.079923 0.832125 0.713141 
0.377452 0.533549 0.499616 
0.029051 0.560046 0.919504 
0.339977 0.680046 0.602707 
0.350782 0.542922 0.485098 
0.327346 0.598134 0.583137 
0.096843 0.795518 0.638969 
0.064096 0.488082 0.898036 
0.169294 0.921113 0.595961 
0.163397 0.786877 0.757307 
0.140869 0.802095 0.481541 
0.151455 0.516097 0.729769 
